2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,countryCode,seriesCode,sdg,seriesName,group,observations,theoMax,population,budget,goal,cc,rl,instrumental,budget_pc
0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.00030000000000000003,0.0004,0.0002,0.0002,0.0002,0.00030000000000000003,0.00030000000000000003,0.00030000000000000003,0.00030000000000000003,0.0002,0.0002905103771877088,0.00034296345143294214,NER,sdg9_articles,9,"Scientific and technical journal articles (per 1,000 population)",Africa,19,,16955533.333333332,1327584407.4234712,0.12,0.35675948121068074,0.3799590589686073,0,78.29800344961947
0.00036,0.00105,0.00127,0.00156,0.0019,0.00221,0.00294,0.0039,0.007000000000000001,0.0076,0.0083,0.009000000000000001,0.0105,0.011500000000000002,0.012490000000000001,0.02476,0.043230000000000005,0.10224,0.0525,0.07749339664394482,0.08716779263281182,NER,sdg9_intuse,9,Population using the internet (%),Africa,19,1.0,16955533.333333332,1327584407.4234712,1.0,0.35675948121068074,0.3799590589686073,1,78.29800344961947
0.3958937818032808,0.390044950031978,0.3840741389214344,0.377979745861964,0.3717601502001173,0.3654137130510407,0.3589387771086621,0.35233366645429953,0.3455966863628248,0.3387261231074632,0.3200000000000001,0.3213186290363748,0.36325,0.3084716775457945,0.27,0.2952927606315381,0.3055,0.2820851283577266,0.25025,0.263454198216138,0.2559287937075254,NER,sdg9_lpi,9,Logistics Performance Index: Quality of trade and transport-related infrastructure (worst 1-5 best),Africa,5,1.0,16955533.333333332,1327584407.4234712,0.7,0.35675948121068074,0.3799590589686073,1,78.29800344961947
1.5782427982516825e-06,0.00020425618548080096,0.00022519854341008017,0.0004279487670989821,0.00044882380307873925,0.000651636384130962,0.0006724540324564237,0.0008753190267382656,0.0008960892405664213,0.0010989966867140614,0.0011197294347981693,0.0013226693574873636,0.001343374620903216,0.0015463370341268381,0.0015670248029920413,0.00177,0.00197,0.003933,0.004133020902886675,0.006095948881338189,0.00629609341724649,NER,sdg9_mobuse,9,Mobile broadband subscriptions (per 100 population),Africa,3,,16955533.333333332,1327584407.4234712,0.1,0.35675948121068074,0.3799590589686073,1,78.29800344961947
0.8558399999999999,0.85425,0.8526600000000001,0.85106,0.8494700000000001,0.84788,0.8462900000000001,0.8447,0.84311,0.84152,0.83993,0.8383400000000001,0.83675,0.83516,0.83357,0.8319799999999999,0.83039,0.8287899999999999,0.8273662085911448,0.8258018750056461,0.8242402825635482,NER,sdg11_pipedwat,11,"Access to improved water source, piped (% of urban population)",Africa,18,1.0,16955533.333333332,1327584407.4234712,1.0,0.35675948121068074,0.3799590589686073,1,78.29800344961947
0.13173718050484207,0.1477417050325448,0.17945308779171298,0.2171078742657565,0.2509822987775837,0.27133275123035405,0.2816121606604223,0.2914847594856327,0.30046435942213057,0.3080846166058105,0.313879187172567,0.2758473567232894,0.2801932846483569,0.37458326718526747,0.3992994919828544,0.13397959993649788,0.1297428163200509,0.06677647245594542,4.717651481482565e-05,0.09363053903930664,0.2464709846716005,NER,sdg11_pm25,11,Annual mean concentration of particulate matter of less than 2.5 microns in diameter (PM2.5) (μg/m³),Africa,18,1.0,16955533.333333332,1327584407.4234712,0.9374900777901254,0.35675948121068074,0.3799590589686073,1,78.29800344961947
0.161501710425383,0.1879591183753598,0.20415271166485688,0.21798698851137835,0.2616015248761534,0.2756243352545933,0.36858,0.44834,0.20490000000000005,0.39641,0.34154,0.44163,0.3741600000000001,0.40674,0.34197000000000005,0.44342,0.41644,0.50268,0.69403,0.66706,0.502098158675401,NER,sdg11_transport,11,Satisfaction with public transport (%),Africa,14,1.0,16955533.333333332,1327584407.4234712,0.826,0.35675948121068074,0.3799590589686073,1,78.29800344961947
0.99989,0.99988,0.99988,0.99986,0.99984,0.99982,0.99982,0.99981,0.99982,0.99977,0.99977,0.99972,0.99974,0.99974,0.99975,0.99976,0.9997317616134004,0.9996983659735804,0.9996663139118916,0.9996455317361078,0.9996384805942976,NER,sdg13_co2import,13,CO₂ emissions embodied in imports (tCO₂/capita),Africa,16,1.0,16955533.333333332,1327584407.4234712,1.0,0.35675948121068074,0.3799590589686073,1,78.29800344961947
0.9994,0.99946,0.99945,0.99942,0.9994,0.9995,0.99953,0.99953,0.99949,0.9994,0.9993,0.99925,0.99897,0.99896,0.9989,0.99916,0.99913,0.99912,0.999044120560032,0.9990056000431264,0.9989943842439616,NER,sdg13_co2pc,13,Energy-related CO₂ emissions (tCO₂/capita),Africa,18,1.0,16955533.333333332,1327584407.4234712,1.0,0.35675948121068074,0.3799590589686073,1,78.29800344961947
0.08960000000000001,0.27141000000000004,0.27141000000000004,0.27141000000000004,0.27141000000000004,0.45323,0.45323,0.45323,0.45323,0.45323,0.45323,0.45323,0.45323,0.45323,0.45323,0.45323,0.45323,0.45323,0.45323,0.4240391754400448,0.4262259843563999,NER,sdg15_cpfa,15,Mean area that is protected in freshwater sites important to biodiversity (%),Africa,19,1.0,16955533.333333332,1327584407.4234712,1.0,0.35675948121068074,0.3799590589686073,1,78.29800344961947
0.1241,0.25259000000000004,0.25259000000000004,0.25259000000000004,0.25618,0.38118,0.38118,0.38118,0.38118,0.38118,0.38118,0.38118,0.4632500000000001,0.4632500000000001,0.4632500000000001,0.4632500000000001,0.4632500000000001,0.4632500000000001,0.4632500000000001,0.49455694170876796,0.5039892048127587,NER,sdg15_cpta,15,Mean area that is protected in terrestrial sites important to biodiversity (%),Africa,19,1.0,16955533.333333332,1327584407.4234712,1.0,0.35675948121068074,0.3799590589686073,1,78.29800344961947
0.956,0.955,0.9540000000000001,0.9520000000000001,0.951,0.95,0.9490000000000001,0.948,0.9470000000000001,0.946,0.945,0.943,0.9420000000000001,0.941,0.94,0.9390000000000001,0.938,0.937,0.936,0.935,0.9336237838263712,NER,sdg15_redlist,15,Red List Index of species survival (worst 0-1 best) ,Africa,20,1.0,16955533.333333332,1327584407.4234712,1.0,0.35675948121068074,0.3799590589686073,1,78.29800344961947
0.7550988241887708,0.7550989498113978,0.7550990752117954,0.7550992003900632,0.7550993253460021,0.7550994500798751,0.7606334841628959,0.7550829228872971,0.7550829647034476,0.7298642533936651,0.7550830476627155,0.7550830888049447,0.7737556561085973,0.7550831704088594,0.755083210869266,0.7563348416289593,0.7551008074244621,0.7551009294514373,0.7551010512476282,0.7551011728131272,0.7551012941478491,NER,sdg16_detain,16,Unsentenced detainees (% of prison population),Africa,4,1.0,16955533.333333332,1327584407.4234712,0.9683257918552036,0.35675948121068074,0.3799590589686073,1,78.29800344961947
0.9896054999999928,0.9901049999999936,0.9906044999999944,0.9911039999999948,0.9916034999999952,0.992102999999996,0.9926024999999968,0.9931019999999972,0.9936014999999976,0.9941009999999983,0.9946004999999992,0.9951,0.9956,0.9960995000000004,0.9965990000000018,0.9970985000000028,0.9975980000000024,0.9980975000000027,0.998597000000004,0.9990965000000052,0.9995960000000051,NER,sdg16_homicides,16,"Homicides (per 100,000 population)",Africa,2,1.0,16955533.333333332,1327584407.4234712,0.9997,0.35675948121068074,0.3799590589686073,1,78.29800344961947
0.8928535326333641,0.8833180861675682,0.8737821431954889,0.8642437324781318,0.8547138580932142,0.8451886350991761,0.8356496135147964,0.8259145556585601,0.8166745230197003,0.8080558461607324,0.7953194673567805,0.7888968307215221,0.7810735510412334,0.7641,0.7615,0.7538,0.7414142923352927,0.7279,0.726,0.7074,0.7061164144632006,NER,sdg16_rsf,16,Press Freedom Index (best 0-100 worst),Africa,6,1.0,16955533.333333332,1327584407.4234712,0.9,0.35675948121068074,0.3799590589686073,0,78.29800344961947
0.8742783103454788,0.9124196060396024,0.9043999732037316,0.8637227388935124,0.8511655432880132,0.8725853356148559,0.8434900000000001,0.7677299999999999,0.6402800000000001,0.7326699999999999,0.80652,0.84072,0.86426,0.75495,0.68524,0.83331,0.62764,0.66633,0.62238,0.60305,0.6143132453225215,NER,sdg16_safe,16,Percentage of population who feel safe walking alone at night in the city or area where they live (%),Africa,14,1.0,16955533.333333332,1327584407.4234712,0.9,0.35675948121068074,0.3799590589686073,1,78.29800344961947
0.04712,0.04734,0.04973,0.03771,0.052052505435710834,0.053569606535859286,0.06009000000000001,0.06054,0.058079999999999986,0.0665,0.053680000000000005,0.06017,0.05849,0.06724000000000001,0.08406000000000001,0.07508,0.055970000000000006,0.07480916439204968,0.0805313160422691,0.07258841368985251,0.07393122709992926,NER,sdg17_govex,17,Government spending on health and education (% of GDP),Africa,15,1.0,16955533.333333332,1327584407.4234712,0.15,0.35675948121068074,0.3799590589686073,1,78.29800344961947
0.470351451035656,0.4558996829844146,0.4405200550131893,0.4278817275848783,0.4197882538130879,0.41075601961942776,0.3942210417044076,0.3749265159059469,0.3640894026526654,0.3599869994258803,0.3528,0.3226,0.31299999999999994,0.3034,0.29399999999999993,0.2798999999999999,0.2483,0.233,0.2308,0.2303000000000001,0.23060000000000005,NGA,sdg1_320pov,1,Poverty headcount ratio at $3.20/day (%),Africa,11,1.0,160642359.0,19814762700.697773,1.0,0.2708433575315816,0.27645601178948764,1,123.34706004098068
0.04166370423035905,0.04386775684322787,0.044614290792747965,0.04653394952008532,0.048809100604337005,0.050551013153217216,0.053608247422680416,0.049768929968005686,0.05680767863490936,0.054425879843583366,0.05431923213650907,0.04742268041237114,0.049733380732314265,0.04390330607891931,0.05158194098826877,0.05133309633842872,0.0545680767863491,0.05197298258087451,0.05552926506884535,0.055703928632421004,0.05541177762992636,NGA,sdg2_crlyld,2,Cereal yield (tonnes per hectare of harvested land),Africa,18,,160642359.0,19814762700.697773,0.24884464984002844,0.2708433575315816,0.27645601178948764,0,123.34706004098068
0.96,0.958,0.956,0.953,0.951,0.948,0.946,0.943,0.94,0.9359999999999999,0.933,0.93,0.9259999999999999,0.923,0.919,0.915,0.911,0.9074646797119198,0.9041419882623736,0.9012692917199374,0.8988547160914688,NGA,sdg2_obesity,2,"Prevalence of obesity, BMI ≥ 30 (% of adult population)",Africa,17,1.0,160642359.0,19814762700.697773,0.972,0.2708433575315816,0.27645601178948764,0,123.34706004098068
0.4241134751773049,0.426950354609929,0.4283687943262411,0.4304964539007091,0.4312056737588652,0.4319148936170212,0.4319148936170212,0.4312056737588652,0.426950354609929,0.42553191489361697,0.4226950354609929,0.4212765957446808,0.4184397163120567,0.4141843971631205,0.4085106382978724,0.4042553191489362,0.4013691807812185,0.4002765059736365,0.4009020964109972,0.4028172926552698,0.4049042848102388,NGA,sdg2_snmi,2,Sustainable Nitrogen Management Index (worst 0-1.41 best),Africa,16,,160642359.0,19814762700.697773,1.0,0.2708433575315816,0.27645601178948764,1,123.34706004098068
0.976,0.97,0.9695,0.9690000000000001,0.9685,0.968,0.963,0.9570000000000001,0.96,0.96,0.9590000000000001,0.9570000000000001,0.9575,0.9585,0.972,0.9735,0.9775,0.9765,0.972329369935831,0.9694713376166864,0.9685845221484768,NGA,sdg2_trophic,2,Human Trophic Level (best 2-3 worst),Africa,18,1.0,160642359.0,19814762700.697773,0.98,0.2708433575315816,0.27645601178948764,0,123.34706004098068
0.907,0.91,0.91,0.917,0.9259999999999999,0.935,0.939,0.94,0.94,0.939,0.938,0.935,0.93,0.922,0.914,0.904,0.885,0.866,0.8479376640581161,0.8289488646174924,0.8112043652885953,NGA,sdg2_undernsh,2,Prevalence of undernourishment (%),Africa,18,1.0,160642359.0,19814762700.697773,1.0,0.2708433575315816,0.27645601178948764,1,123.34706004098068
0.8835500000000001,0.8829400000000001,0.8822200000000001,0.88156,0.8811700000000001,0.88123,0.88249,0.8850600000000001,0.8881899999999999,0.8910899999999999,0.893,0.8941399999999999,0.8952399999999999,0.8962700000000001,0.8972,0.89799,0.8986200000000001,0.8990400000000001,0.8992353544684948,0.8996143004343776,0.9008446057779111,NGA,sdg2_wasting,2,Prevalence of wasting in children under 5 years of age (%),Africa,18,1.0,160642359.0,19814762700.697773,1.0,0.2708433575315816,0.27645601178948764,1,123.34706004098068
0.3963766592701449,0.4048249236624152,0.3872843251875888,0.35200000000000004,0.3845704196881457,0.3845704634700624,0.38457050713767416,0.3845705506907251,0.344,0.3845706374522564,0.3845706806599942,0.473,0.3845707667269416,0.35200000000000004,0.3845708523281815,0.3845708949541624,0.3845709374635539,0.403,0.4238019655679888,0.422891274485578,0.4291527781261204,NGA,sdg3_births,3,Births attended by skilled health personnel (%),Africa,5,1.0,160642359.0,19814762700.697773,1.0,0.2708433575315816,0.27645601178948764,1,123.34706004098068
0.8671760000000001,0.868447,0.869718,0.871139,0.87256,0.8739819999999999,0.8754029999999999,0.8768239999999999,0.878049,0.879274,0.8805000000000001,0.881725,0.88295,0.8848940000000001,0.8868379999999999,0.888782,0.890726,0.8926700000000001,0.894296438906143,0.8956886739908541,0.8968645346862456,NGA,sdg3_fertility,3,"Adolescent fertility rate (births per 1,000 adolescent females aged 15 to 19)",Africa,18,1.0,160642359.0,19814762700.697773,0.9975,0.2708433575315816,0.27645601178948764,0,123.34706004098068
0.988,0.9888,0.9894,0.9902,0.9906,0.991,0.9914,0.9917,0.9919,0.9922,0.9923,0.9925,0.9927,0.9931,0.9934,0.9935,0.9936,0.9936,0.9935,0.9937409109157794,0.9941549847785996,NGA,sdg3_hiv,3,"New HIV infections (per 1,000 uninfected population)",Africa,19,1.0,160642359.0,19814762700.697773,1.0,0.2708433575315816,0.27645601178948764,0,123.34706004098068
0.473,0.47600000000000003,0.479,0.483,0.488,0.495,0.502,0.509,0.514,0.519,0.524,0.528,0.532,0.5379999999999999,0.5429999999999999,0.5479999999999999,0.552,0.5557756478476927,0.5602340717720303,0.5660833957259964,0.5730781834002326,NGA,sdg3_lifee,3,Life expectancy at birth (years),Africa,17,,160642359.0,19814762700.697773,0.83,0.2708433575315816,0.27645601178948764,0,123.34706004098068
0.88,0.88,0.882,0.883,0.887,0.892,0.8959999999999999,0.899,0.9004,0.9013,0.9022,0.9028,0.9037,0.9049,0.9057,0.9069,0.9075,0.9083,0.9087471783398794,0.9094294130008568,0.9109525076828688,NGA,sdg3_matmort,3,"Maternal mortality rate (per 100,000 live births) ",Africa,18,1.0,160642359.0,19814762700.697773,0.99966,0.2708433575315816,0.27645601178948764,1,123.34706004098068
0.745,0.7469401292531188,0.7489690599640539,0.7510033990795932,0.7530433037439934,0.7509999999999999,0.7571392573996718,0.7591885344787102,0.7612298332293221,0.7632562244335191,0.7709999999999999,0.767238224363382,0.769189920204667,0.7711188827001365,0.7730281280897771,0.775,0.775,0.779306191504479,0.7815989596351163,0.7838096992369784,0.7859629965253263,NGA,sdg3_ncds,3,"Age-standardized death rate due to cardiovascular disease, cancer, diabetes, or chronic respiratory disease in adults aged 30–70 years (%)",Africa,5,1.0,160642359.0,19814762700.697773,0.907,0.2708433575315816,0.27645601178948764,0,123.34706004098068
0.4674848457634366,0.4705793840444473,0.4731684667990283,0.4785353701361397,0.4913195752603112,0.4941615172379713,0.471,0.489,0.4939,0.4980000000000001,0.476,0.5000669402872546,0.5493,0.4818000000000001,0.5094671503099732,0.4933,0.522,0.5322,0.5252,0.5564502872117323,0.5465818988992039,NGA,sdg3_swb,3,"Subjective well-being (average ladder score, worst 0-10 best)",Africa,11,1.0,160642359.0,19814762700.697773,0.76,0.2708433575315816,0.27645601178948764,0,123.34706004098068
0.9781,0.9781,0.9781,0.9781,0.9781,0.9781,0.9781,0.9781,0.9781,0.9781,0.9781,0.9781,0.9781,0.9781,0.9781,0.9781,0.9781,0.9781,0.9781,0.9781,0.9781,NGA,sdg3_tb,3,"Incidence of tuberculosis (per 100,000 population)",Africa,19,1.0,160642359.0,19814762700.697773,1.0,0.2708433575315816,0.27645601178948764,1,123.34706004098068
0.8243248975102123,0.8230791195375147,0.8209033650544639,0.8171338759484975,0.8165672208546485,0.8132795634449356,0.8103373162606708,0.8097969118824077,0.8056020642943627,0.8038869966234711,0.8025997698095166,0.7981583639057973,0.7975541916544434,0.795,0.7905550501086367,0.7904150920555821,0.7859999999999999,0.7834229634610498,0.7829238396613242,0.7784826642482031,0.7772195765127464,NGA,sdg3_traffic,3,"Traffic deaths (per 100,000 population)",Africa,2,1.0,160642359.0,19814762700.697773,0.968,0.2708433575315816,0.27645601178948764,0,123.34706004098068
0.8151999999999999,0.8208,0.8266,0.8325,0.8383,0.8438,0.8489,0.8537,0.858,0.8617,0.8648,0.8674999999999999,0.8694999999999999,0.8714,0.8731,0.8746,0.8761,0.8779,0.8801,0.8827329968976856,0.886034345327999,NGA,sdg3_u5mort,3,"Mortality rate, under-5 (per 1,000 live births)",Africa,19,1.0,160642359.0,19814762700.697773,0.9974,0.2708433575315816,0.27645601178948764,1,123.34706004098068
0.22,0.22936925408018285,0.2414193653315806,0.2538896706502385,0.2668714971682675,0.27,0.29467111416366265,0.3092847665310217,0.3240016093363209,0.3385260137028041,0.36,0.3658605715663441,0.3783545345867054,0.3900235940111685,0.4008469356122788,0.42,0.4199288542155415,0.42,0.4328472503497033,0.4457330960996662,0.4636516215692175,NGA,sdg3_uhc,3,Universal health coverage (UHC) index of service coverage (worst 0-100 best),Africa,5,1.0,160642359.0,19814762700.697773,1.0,0.2708433575315816,0.27645601178948764,1,123.34706004098068
0.29,0.27,0.25,0.29,0.33,0.36,0.4,0.41,0.53,0.63,0.54,0.48,0.42,0.42,0.43,0.43,0.57,0.57,0.57,0.5884613525700979,0.5922813216746055,NGA,sdg3_vac,3,Percentage of surviving infants who received 2 WHO-recommended vaccines (%),Africa,19,1.0,160642359.0,19814762700.697773,1.0,0.2708433575315816,0.27645601178948764,1,123.34706004098068
0.65089,0.6598014549608315,0.6598013991294067,0.6598013430973211,0.66399,0.6685300000000001,0.6734300000000001,0.7031100000000001,0.634,0.64341,0.6413800000000001,0.6385418845582768,0.6848244636921391,0.6669514752476229,0.6472249288335471,0.6551339596642974,0.6646187156292809,0.6706333032509677,0.6717851931080084,0.6678674765363615,0.661412485036083,NGA,sdg4_primary,4,Net primary enrollment rate (%),Africa,8,,160642359.0,19814762700.697773,1.0,0.2708433575315816,0.27645601178948764,1,123.34706004098068
0.25069,0.26873,0.3208188634179976,0.37057,0.386240351106899,0.41032709242839616,0.42945322184549184,0.4444330189408987,0.4560710865723863,0.465164108871349,0.4706900000000001,0.4994300126056311,0.5457333962072883,0.5800127751831022,0.5949965785303726,0.6124996083445644,0.645145140549935,0.6829359704225872,0.7115518650779836,0.7279070453529628,0.7386055053102836,NGA,sdg4_second,4,Lower secondary completion rate (%),Africa,4,,160642359.0,19814762700.697773,1.0,0.2708433575315816,0.27645601178948764,1,123.34706004098068
0.6910154223825838,0.6912519018428458,0.6913790818108879,0.6909696285499732,0.691529223686858,0.69355,0.6920663313371733,0.6920664332619708,0.6920665349872479,0.692066636515051,0.69355,0.69231,0.6911799999999999,0.69014,0.69014,0.69014,0.6849299999999999,0.6973699999999999,0.6973699999999999,0.6881734720106327,0.6884070106138119,NGA,sdg5_edat,5,Ratio of female-to-male mean years of education received (%),Africa,10,,160642359.0,19814762700.697773,1.0,0.2708433575315816,0.27645601178948764,1,123.34706004098068
0.254,0.258,0.263,0.268,0.271,0.274,0.278,0.281,0.28,0.279,0.278,0.276,0.28,0.27699999999999997,0.293,0.309,0.322,0.335,0.3426960050978156,0.3474352655405805,0.34889101892174834,NGA,sdg5_familypl,5,Demand for family planning satisfied by modern methods (% of females aged 15 to 49 who are married or in unions),Africa,18,1.0,160642359.0,19814762700.697773,1.0,0.2708433575315816,0.27645601178948764,1,123.34706004098068
0.75873,0.75818,0.7578,0.75961,0.7680100000000001,0.7738200000000001,0.7801699999999999,0.7871100000000001,0.7946000000000001,0.8026099999999999,0.8110200000000001,0.81989,0.82911,0.8386,0.84014,0.8418100000000001,0.8406899999999999,0.8425,0.8453299999999999,0.84824,0.8549480646554842,NGA,sdg5_lfpr,5,Ratio of female-to-male labor force participation rate (%),Africa,20,,160642359.0,19814762700.697773,1.0,0.2708433575315816,0.27645601178948764,0,123.34706004098068
0.534,0.534,0.534,0.5489999999999999,0.5469999999999999,0.5640000000000001,0.5609999999999999,0.5700000000000001,0.5700000000000001,0.5700000000000001,0.5700000000000001,0.5680000000000001,0.5670000000000001,0.5670000000000001,0.5670000000000001,0.556,0.556,0.556,0.556,0.5338,0.5363,NGA,sdg5_parl,5,Seats held by women in national parliament (%),Africa,21,1.0,160642359.0,19814762700.697773,1.0,0.2708433575315816,0.27645601178948764,0,123.34706004098068
0.29516000000000003,0.29486,0.29951,0.30431,0.30929,0.31445,0.31978,0.32531,0.33103,0.33695,0.34308,0.34941,0.35594000000000003,0.36268,0.36963,0.37679,0.38415,0.3917200000000001,0.3948394720997042,0.4010970346301587,0.4086639177944837,NGA,sdg6_sanita,6,Population using at least basic sanitation services (%),Africa,18,1.0,160642359.0,19814762700.697773,1.0,0.2708433575315816,0.27645601178948764,1,123.34706004098068
0.9992789263798452,0.9991498152248848,0.9991717397606328,0.9990280122485072,0.99916443158205,0.9990767334390585,0.9989281338078776,0.9987161966289808,0.9987917144743348,0.9988306914267756,0.9987161966289808,0.9986260624264616,0.9982582174378012,0.9983069386283524,0.9983076775495234,0.9982631166366028,0.9982322114888624,0.9981967959838656,0.9980526515426816,0.9979316330781544,0.9979008123345632,NGA,sdg6_scarcew,6,Scarce water consumption embodied in imports (m³/capita),Africa,14,1.0,160642359.0,19814762700.697773,1.0,0.2708433575315816,0.27645601178948764,0,123.34706004098068
0.4815100000000001,0.49295,0.5068600000000001,0.52078,0.5347,0.54861,0.5625100000000001,0.5764199999999999,0.5903200000000001,0.6042000000000001,0.61807,0.6319,0.6456700000000001,0.6594,0.6730700000000001,0.6866899999999999,0.70026,0.7137699999999999,0.7264938617326746,0.7386736179390971,0.751298544659055,NGA,sdg6_water,6,Population using at least basic drinking water services (%),Africa,18,1.0,160642359.0,19814762700.697773,1.0,0.2708433575315816,0.27645601178948764,1,123.34706004098068
0.0084,0.0092,0.0102,0.011000000000000001,0.0126,0.0139,0.015700000000000002,0.0172,0.0196,0.0219,0.0244,0.0274,0.0309,0.0348,0.0392,0.0439,0.049100000000000005,0.05414979022517728,0.059347534701161074,0.06453524557722844,0.06957020428186403,NGA,sdg7_cleanfuel,7,Population with access to clean fuels and technology for cooking (%),Africa,17,1.0,160642359.0,19814762700.697773,1.0,0.2708433575315816,0.27645601178948764,1,123.34706004098068
0.965493397573162,0.9630174875089222,0.9725642398286938,0.9688503747323342,0.9740698608137044,0.9719954496788008,0.974025249821556,0.9757316202712348,0.9706905781584584,0.9738691113490364,0.9751628301213421,0.9739025695931478,0.9748170949321912,0.9671774625267666,0.9676235724482511,0.9701217880085652,0.9687388472519628,0.9686830835117772,0.9717196909223006,0.9737409660657366,0.9750100078758538,NGA,sdg7_co2twh,7,CO₂ emissions from fuel combustion for electricity and heating per total electricity output (MtCO₂/TWh),Africa,18,1.0,160642359.0,19814762700.697773,1.0,0.2708433575315816,0.27645601178948764,1,123.34706004098068
0.42748,0.43673,0.44583,0.522,0.4634,0.4718100000000001,0.48006,0.50131,0.503,0.50525,0.48,0.5589999999999999,0.53363,0.556,0.5544100000000001,0.525,0.5930000000000001,0.544,0.6075950187260561,0.5866978725505105,0.5984843325674046,NGA,sdg7_elecac,7,Population with access to electricity (%),Africa,18,1.0,160642359.0,19814762700.697773,1.0,0.2708433575315816,0.27645601178948764,1,123.34706004098068
0.20471938645988336,0.2527410477389817,0.2947307839731867,0.29548337983036377,0.2661700792737192,0.2518085752326412,0.28062669274856034,0.3322818743197062,0.3607204970018781,0.34598693229935473,0.3166925174762349,0.29668,0.3785391695287181,0.3785396046743213,0.44442,0.3785404656496496,0.3785408914275523,0.39667,0.4406879837061461,0.4783305902392114,0.4730671054222301,NGA,sdg8_accounts,8,Adults with an account at a bank or other financial institution or with a mobile-money-service provider (% of population aged 15 or over),Africa,3,1.0,160642359.0,19814762700.697773,1.0,0.2708433575315816,0.27645601178948764,1,123.34706004098068
0.99972,0.99966,0.99966,0.9996,0.99961,0.99959,0.99956,0.99949,0.99955,0.99959,0.99956,0.9994900563950924,0.9994553209430376,0.9994681980802864,0.999501723749424,0.9994944157415536,0.9994472502026744,0.9994222524228008,0.9994286906191132,0.999427272608044,0.9994095637309768,NGA,sdg8_impacc,8,"Fatal work-related accidents embodied in imports (per 100,000 population)",Africa,11,1.0,160642359.0,19814762700.697773,1.0,0.2708433575315816,0.27645601178948764,0,123.34706004098068
0.9622,0.96222,0.96183,0.96179,0.96214,0.9626,0.96354,0.96435,0.96461,0.96278,0.96233,0.9623,0.96265,0.96297,0.95438,0.95689,0.9294,0.91611,0.91757,0.91904,0.913300712389756,NGA,sdg8_unemp,8,Unemployment rate (% of total labor force),Africa,20,1.0,160642359.0,19814762700.697773,0.995,0.2708433575315816,0.27645601178948764,0,123.34706004098068
0.0009000000000000002,0.0008,0.001,0.001,0.0010999999999999998,0.0012,0.0015,0.0016,0.0016,0.002,0.0022,0.0022,0.002,0.0019,0.0021000000000000003,0.002,0.0022,0.0023,0.0029,0.0029908932923798717,0.0030998496979914537,NGA,sdg9_articles,9,"Scientific and technical journal articles (per 1,000 population)",Africa,19,,160642359.0,19814762700.697773,0.12,0.2708433575315816,0.27645601178948764,0,123.34706004098068
0.00064,0.0009,0.0032,0.00559,0.01286,0.03549,0.05545,0.06770000000000001,0.08,0.09300000000000001,0.115,0.138,0.161,0.191,0.21,0.36,0.25670000000000004,0.42,0.43306779648126176,0.4607006122605848,0.4744339715159006,NGA,sdg9_intuse,9,Population using the internet (%),Africa,18,1.0,160642359.0,19814762700.697773,1.0,0.2708433575315816,0.27645601178948764,1,123.34706004098068
0.3514903085403722,0.3507821592631973,0.3294118510828679,0.3362527287008886,0.3796091959121019,0.36737056732579104,0.32431104986536485,0.3427965187220557,0.3611540006791797,0.3494290507242926,0.35875,0.3611335580882802,0.31775,0.3611336821258641,0.38975,0.3611338057340205,0.34975,0.3611339289071545,0.39,0.34665699633811303,0.3391066277052932,NGA,sdg9_lpi,9,Logistics Performance Index: Quality of trade and transport-related infrastructure (worst 1-5 best),Africa,5,1.0,160642359.0,19814762700.697773,0.7,0.2708433575315816,0.27645601178948764,1,123.34706004098068
1.2651154465970205e-06,0.001508659958360293,0.005074734922428017,0.002636909317514664,0.006011574124595208,0.009542346020923142,0.004978253452935632,0.011541856146342072,0.01252171062143122,0.008497636451028554,0.017113953783410067,0.013950616975014207,0.014353007046842397,0.02080746529822292,0.015902669406118747,0.021226,0.023273,0.019864,0.030676,0.02643868636621424,0.03236077211665446,NGA,sdg9_mobuse,9,Mobile broadband subscriptions (per 100 population),Africa,4,,160642359.0,19814762700.697773,0.1,0.2708433575315816,0.27645601178948764,1,123.34706004098068
0.36619,0.35324,0.34029000000000004,0.32734,0.31439,0.30144000000000004,0.28849,0.27554,0.26259,0.2496400000000001,0.23669,0.22374,0.21079,0.19784,0.18489,0.17193999999999998,0.15899000000000002,0.14604,0.13382957543321172,0.12142384979361688,0.10916434372717854,NGA,sdg11_pipedwat,11,"Access to improved water source, piped (% of urban population)",Africa,18,1.0,160642359.0,19814762700.697773,1.0,0.2708433575315816,0.27645601178948764,1,123.34706004098068
0.329715034132402,0.3397166216859818,0.35580052389268146,0.3747122559136371,0.3932171773297349,0.4080608033021115,0.4206421654230831,0.4342852040006351,0.448642641689157,0.4633374345134148,0.4780024607080489,0.4942351960628672,0.4430663597396413,0.5064593586283537,0.517453167169392,0.25187529766629624,0.29185188125099226,0.28760517542467057,0.22285006826372794,0.4882897367968825,0.6894626553539625,NGA,sdg11_pm25,11,Annual mean concentration of particulate matter of less than 2.5 microns in diameter (PM2.5) (μg/m³),Africa,18,1.0,160642359.0,19814762700.697773,0.9374900777901254,0.2708433575315816,0.27645601178948764,1,123.34706004098068
